20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	-	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	27758	P	1	0	0.0	7	0
20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	-	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	8753	M	11	1	170.0	22	0
20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	nkw-a001-01-000006938876440	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	8753	M	1	0	0.0	1	0
20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	nkw-a001-01-000006938876446	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	27758	P	2	0	0.0	8	0
20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	nkw-a001-01-000006938876448	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	8753	M	1	1	290.0	3	0
20250701	2982259	cmp-a001-01-000000009160501	grp-a001-01-000000048644254	nkw-a001-01-000006938876536	nad-a001-01-000000363634646	bsn-a001-00-000000011721681	27758	P	2	0	0.0	20	0
20250701	2982259	cmp-a001-06-000000007657011	grp-a001-06-000000039961935	-	nad-a001-06-000000282486390	bsn-a001-00-000000009714815	401113	M	32	0	0.0	139	0
20250701	2982259	cmp-a001-06-000000007657011	grp-a001-06-000000039961935	-	nad-a001-06-000000282486390	bsn-a001-00-000000009714815	401114	P	7	0	0.0	7	0
20250701	2982259	cmp-a001-06-000000007657011	grp-a001-06-000000039961935	-	nad-a001-06-000000282486390	bsn-a001-00-000000009714815	612593	P	2	0	0.0	3	0
20250701	2982259	cmp-a001-06-000000007657011	grp-a001-06-000000039961935	-	nad-a001-06-000000282486390	bsn-a001-00-000000009714815	612594	M	4	0	0.0	14	0
20250701	2982259	cmp-a001-06-000000007657032	grp-a001-06-000000039962052	-	nad-a001-06-000000282486595	bsn-a001-00-000000009714815	401113	M	44	1	70.0	223	0
20250701	2982259	cmp-a001-06-000000007657032	grp-a001-06-000000039962052	-	nad-a001-06-000000282486595	bsn-a001-00-000000009714815	401114	P	4	0	0.0	4	0
20250701	2982259	cmp-a001-06-000000007657032	grp-a001-06-000000039962052	-	nad-a001-06-000000282486595	bsn-a001-00-000000009714815	612593	P	1	0	0.0	1	0
20250701	2982259	cmp-a001-06-000000009160550	grp-a001-06-000000048644419	-	nad-a001-06-000000363635079	bsn-a001-00-000000009714815	117181	P	1	0	0.5	1	0
